id,title,budget,revenue,release_date,vote_average,vote_count,popularity,original_language,genres
1087822,Хеллбой: Проклятие Горбуна,20000000,2014050,2024-08-29,5.2,568,6.8036,en,"фэнтези, ужасы, боевик"
646,007: Доктор Ноу,1000000,59000000,1962-10-07,6.983,4087,7.8298,en,"приключения, боевик, триллер"
326,Змеиный полёт,33000000,62022014,2006-08-17,5.49,2005,6.6628,en,"боевик, триллер, приключения, криминал, ужасы"
11422,Мидуэй,4000000,100000000,1976-06-18,6.6,330,6.5884,en,"боевик, драма, история, военный"
604685,Охота на воров 2: Пантера,40000000,58371508,2025-01-08,6.584,818,6.5617,en,"боевик, криминал, триллер"
855435,Лики смерти,7400000,2610000,2026-04-10,5.5,94,7.3969,en,ужасы
116711,Эпик,100000000,268426634,2013-05-15,6.6,2959,7.926,en,"мультфильм, приключения, семейный, фэнтези"
9350,Скалолаз,70000000,255000211,1993-05-28,6.519,2653,6.4958,en,"боевик, приключения, триллер"
522627,Джентльмены,22000000,115171795,2020-01-01,7.662,6664,7.0137,en,"боевик, комедия, криминал"
296098,Шпионский мост,40000000,165478348,2015-10-15,7.241,7301,8.0862,en,"триллер, драма"
766,Зловещие мертвецы 3: Армия тьмы,11000000,21502976,1992-10-31,7.258,3541,7.9867,en,"фэнтези, ужасы, комедия"
88751,Путешествие к центру Земли,45000000,101702060,2008-07-10,6.09,5184,7.3427,en,"боевик, фантастика, приключения, комедия, семейный"
9562,В ловушке времени,80000000,43935763,2003-11-26,5.736,1178,7.1619,en,"боевик, приключения, фантастика"
491418,Семья по-быстрому,48000000,121000000,2018-11-13,7.497,3252,7.8846,en,"комедия, драма"
44912,Зелёный Фонарь,200000000,219851172,2011-06-14,5.186,7685,7.6865,en,"приключения, боевик, фантастика"
9426,Муха,15000000,60629159,1986-08-15,7.435,4998,7.6616,en,"ужасы, фантастика"
1979,Фантастическая четвёрка: Вторжение Серебряного сёрфера,130000000,301913131,2007-06-13,5.633,8445,7.6609,en,"фантастика, приключения, боевик"
7445,Братья,26000000,43500000,2009-12-02,7.316,3954,7.6586,en,"драма, триллер, военный"
10327,Блондинка в законе 2,45000000,124914842,2003-07-02,5.722,1762,7.6555,en,"комедия, мелодрама"
314365,В центре внимания,20000000,98690254,2015-11-06,7.813,8829,7.1643,en,"драма, история"
898704,Повелитель пустыни,150000000,742066,2026-04-23,5.7,23,8.4848,en,"история, военный, боевик, драма"
343611,Джек Ричер 2: Никогда не возвращайся,60000000,162100000,2016-10-19,6.027,5379,7.7881,en,"боевик, триллер, драма, криминал"
8488,Правила съёма: Метод Хитча,70000000,371600000,2005-02-11,6.584,6265,6.5899,en,"комедия, драма, мелодрама"
8698,Лига выдающихся джентльменов,78000000,179265204,2003-07-11,6.015,4422,6.6924,en,"фэнтези, боевик, триллер, фантастика"
774370,Догмен: Пушистая справедливость,40000000,145603415,2025-01-24,7.438,369,7.1072,en,"семейный, комедия, приключения, мультфильм, боевик"
72559,G.I. Joe: Бросок кобры 2,130000000,371900000,2013-03-27,5.659,5804,8.3329,en,"боевик, фантастика, приключения, триллер"
9539,Мученицы,6500000,1100000,2008-06-12,7.299,3045,7.3041,fr,"ужасы, драма, триллер"
10327,Блондинка в законе 2,45000000,124914842,2003-07-02,5.722,1762,7.6555,en,"комедия, мелодрама"
1791,Пианистка,6200000,6766708,2001-09-05,7.3,1285,7.7798,fr,"драма, мелодрама"
1535,Шпионские игры,115000000,143049560,2001-11-18,6.9,2378,8.565,en,"боевик, криминал, триллер"
8078,Чужой: Воскрешение,70000000,162000000,1997-11-12,6.17,5600,7.5885,en,"фантастика, ужасы, боевик"
968051,Проклятие монахини 2,38500000,269670590,2023-09-06,6.638,2500,7.3262,en,ужасы
64682,Великий Гэтсби,105000000,351040419,2013-05-09,7.35,13004,7.5355,en,"драма, мелодрама"
1686578,Gio Love,9024,3,2026-05-02,10.0,1,7.4803,en,"мелодрама, вестерн"
1035048,Хищные земли,18000000,3300000,2024-11-07,6.405,1009,7.4013,en,"боевик, фантастика, триллер"
37958,Война Богов: Бессмертные,75000000,226904017,2011-11-10,6.0,2827,6.2107,en,"фэнтези, боевик, драма"
1673393,कृष्णावतरम भाग 1: हृदय (हृदयम्),16000000,1000000,2026-05-07,9.0,6,7.9016,hi,"приключения, мелодрама, драма"
613,Бункер,16000000,92181574,2004-09-16,7.862,4347,8.5262,de,"драма, история, военный"
786,Почти знаменит,60000000,47386287,2000-09-15,7.501,3124,6.3096,en,"драма, музыка"
49047,Гравитация,105000000,723192705,2013-10-03,7.17,16411,7.7717,en,"фантастика, триллер, драма"
663712,Ужасающий 2,250000,15815602,2022-10-06,6.675,2519,7.5913,en,ужасы
10225,Пятница 13 - Часть 6: Джейсон жив!,3000000,19476736,1986-08-01,6.268,1365,7.6424,en,"ужасы, триллер"
631843,Время,18000000,90146510,2021-07-21,6.323,4917,7.7891,en,"триллер, детектив, ужасы"
239,В джазе только девушки,2900000,25000000,1959-03-19,8.079,3909,7.5029,en,"комедия, мелодрама, криминал"
534,Терминатор: Да придёт спаситель,200000000,371353001,2009-05-20,6.092,7088,8.2708,en,"боевик, фантастика, триллер"
45243,Мальчишник 2: Из Вегаса в Бангкок,80000000,586764305,2011-05-25,6.51,11336,7.3458,en,комедия
10585,Детские игры,9000000,44196684,1988-11-09,6.759,3380,8.2795,en,ужасы
2252,Порок на экспорт,51500000,56106607,2007-09-14,7.346,3745,6.2466,en,"триллер, криминал, детектив"
2207,16 кварталов,55000000,65664721,2006-03-01,6.459,2118,6.5662,en,"боевик, приключения, криминал, триллер"
529203,Семейка Крудс: Новоселье,65000000,215905815,2020-11-25,7.44,4163,7.8975,en,"мультфильм, семейный, приключения, фэнтези, комедия"
10590,Мы были солдатами,75000000,114660784,2002-03-01,7.135,2302,6.3236,en,"боевик, история, военный"
338762,Бладшот,42000000,39861118,2020-03-05,6.679,5275,5.9987,en,"боевик, фантастика, приключения"
11212,Младенец на прогулке или Ползком от гангстеров,50000000,16671505,1994-07-01,6.415,1470,7.3071,en,"комедия, приключения, семейный, криминал"
9297,Дом-монстр,75000000,140175006,2006-06-30,6.708,4358,7.7667,en,"мультфильм, комедия, семейный, фэнтези"
476669,King’s Man: Начало,100000000,125897478,2021-12-22,6.7,5094,7.7724,en,"боевик, приключения, триллер"
254470,Идеальный голос 2,29000000,287144079,2015-05-07,6.839,5537,7.3849,en,"комедия, музыка"
337401,Мулан,200000000,69965374,2020-09-04,6.826,7074,8.1501,en,"приключения, фэнтези, боевик"
54663,Начать сначала,10000000,35649012,1979-10-05,6.4,69,6.5396,en,"комедия, мелодрама"
41402,Впусти меня. Сага,20000000,24145613,2010-10-01,6.795,2217,6.1867,en,"драма, ужасы, детектив"
2289,Холодная гора,79000000,173013509,2003-12-24,6.944,1987,5.9926,en,"военный, история, приключения, мелодрама"
1900,Траффик,48000000,207500000,2000-12-27,7.096,2440,6.4346,en,"триллер, драма, криминал"
76163,Неудержимые 2,100000000,314975955,2012-08-08,6.355,7221,7.8728,en,"боевик, приключения, триллер"
848538,Аргайл: Супершпион,200000000,96221061,2024-01-31,5.979,1768,6.9699,en,"боевик, приключения, комедия"
307081,Левша,30000000,91709827,2015-07-22,7.365,5845,8.7027,en,"боевик, драма"
20766,Дорога,32000000,27635305,2009-11-25,7.02,4314,6.456,en,"приключения, драма"
1607,Бронкская история,22000000,17287898,1993-10-01,7.893,2905,7.0881,en,"драма, криминал"
33217,Дневник слабака,15000000,75700000,2010-03-19,6.283,1785,6.9185,en,"комедия, семейный"
163,Двенадцать друзей Оушена,110000000,362744280,2004-12-09,6.566,7955,7.3794,en,"триллер, криминал"
10483,Смертельная гонка,45000000,76000000,2008-08-22,6.313,4171,7.925,en,"боевик, триллер, фантастика"
696393,Зараза,10000000,4048606,2026-01-22,6.774,547,8.246,en,"ужасы, фантастика, комедия"
324668,Джейсон Борн,120000000,415484914,2016-07-27,6.382,6248,7.4382,en,"боевик, приключения, триллер"
332567,Отмель,17000000,119100758,2016-06-24,6.356,5353,6.9304,en,"ужасы, драма, триллер"
71552,Американский пирог: Все в сборе,50000000,234989584,2012-04-04,6.312,4726,7.522,en,комедия
39514,РЭД,58000000,199006387,2010-10-13,6.7,7176,6.7785,en,"боевик, приключения, комедия, криминал, триллер"
12113,Совокупность лжи,70000000,113280098,2008-10-09,6.632,3349,6.3508,en,"боевик, драма, триллер"
1878,Страх и ненависть в Лас-Вегасе,18500000,10700000,1998-05-22,7.203,5057,5.9059,en,"приключения, драма, комедия"
858017,Я видел свечение телевизора,10000000,5407916,2024-05-03,6.125,715,6.7442,en,"ужасы, драма"
1079091,Всё закончится на нас,55000000,351441044,2024-08-07,6.949,1976,7.0076,en,"драма, мелодрама"
613504,После. Глава 2,14000000,47990414,2020-09-02,7.15,5474,7.121,en,"драма, мелодрама"
3782,Жить,85000,55240,1952-10-09,8.298,1358,7.1837,ja,драма
9619,Пик Данте,116000000,178127760,1997-02-07,6.243,2102,7.1086,en,"боевик, приключения, драма, триллер"
9312,Смертельная битва,18000000,122195920,1995-08-18,5.914,2590,8.1152,en,"боевик, фэнтези"
449443,Охота на воров,30000000,80509622,2018-01-18,6.866,3433,7.5167,en,"криминал, триллер, боевик"
11601,Отзвуки Эха,12000000,21142914,1999-09-10,6.692,1358,6.1721,en,"ужасы, детектив, триллер"
123553,Орудия смерти: Город костей,60000000,95396573,2013-08-21,6.424,4658,6.7142,en,"фэнтези, боевик, детектив"
10775,Двойная рокировка,6400000,8836958,2002-12-12,7.8,1881,8.0264,cn,"драма, боевик, триллер, криминал, детектив"
9954,Сделка с дьяволом,20000000,37597471,2006-09-07,5.605,1108,6.1873,en,"фэнтези, ужасы, приключения, боевик"
37735,Отличница легкого поведения,8000000,75026327,2010-09-16,6.8,7417,6.8918,en,комедия
76757,Восхождение Юпитер,176000000,184000000,2015-02-04,5.469,7142,7.7374,en,"фантастика, фэнтези, боевик"
10200,"День, когда Земля остановилась",80000000,233093859,2008-12-10,5.663,3781,6.1323,en,"драма, фантастика, триллер"
241259,Алиса в Зазеркалье,170000000,299457024,2016-05-25,6.565,6809,7.2683,en,"приключения, семейный, фэнтези"
7979,Бегущий за ветром,20000000,73276047,2007-12-14,7.334,1255,6.1836,en,драма
69,Переступить черту,28000000,186800000,2005-09-13,7.5,3153,6.0431,en,"драма, музыка, мелодрама"
22824,Четвертый вид,10000000,47709193,2009-11-05,6.371,1909,6.2827,en,"детектив, фантастика, триллер"
6957,Сорокалетний девственник,26000000,177400000,2005-08-11,6.426,7270,6.914,en,"комедия, мелодрама"
565770,Синий Жук,104000000,130788072,2023-08-16,6.635,3147,7.058,en,"боевик, фантастика, приключения"
9879,Стриптиз,50000000,113309743,1996-06-28,5.562,1188,7.0865,en,"комедия, криминал, драма"
5503,Беглец,44000000,353808222,1993-08-06,7.483,4822,8.4923,en,"боевик, триллер, драма"
35019,Моя ужасная няня 2,35000000,93251121,2010-03-26,6.323,1961,6.5097,en,"комедия, фэнтези, семейный"
941,Смертельное оружие,15000000,120207127,1987-03-06,7.301,5080,7.8588,en,"боевик, триллер, криминал"
568160,Дитя погоды,11100000,192729404,2019-07-19,7.979,2646,7.7851,ja,"мультфильм, драма, фэнтези, мелодрама"
746,Последний император,23800000,44000000,1987-10-04,7.585,1932,6.995,en,"драма, история"
496,Борат,18000000,262552893,2006-11-01,6.789,6019,6.0117,en,комедия
913290,Варвар,4500000,45400000,2022-09-08,6.857,3311,7.3556,en,"ужасы, детектив"
9738,Фантастическая четвёрка,100000000,333535934,2005-06-29,5.808,10037,7.3527,en,"боевик, фэнтези, фантастика"
109451,"Облачно, возможны осадки в виде фрикаделек 2: Месть ГМО",78000000,248384621,2013-09-26,6.453,3499,7.3507,en,"мультфильм, семейный, комедия"
45243,Мальчишник 2: Из Вегаса в Бангкок,80000000,586764305,2011-05-25,6.51,11336,7.3458,en,комедия
88751,Путешествие к центру Земли,45000000,101702060,2008-07-10,6.09,5184,7.3427,en,"боевик, фантастика, приключения, комедия, семейный"
320288,Люди Икс: Тёмный Феникс,200000000,252442974,2019-06-05,5.968,7120,7.3405,en,"фантастика, боевик, приключения"
10137,Стюарт Литтл,133000000,300135367,1999-12-17,6.079,4681,7.3386,en,"семейный, фэнтези, комедия, приключения"
1487,Хеллбой: Герой из пекла,66000000,99318987,2004-04-02,6.677,7473,7.3359,en,"фэнтези, боевик"
968051,Проклятие монахини 2,38500000,269670590,2023-09-06,6.638,2500,7.3262,en,ужасы
3558,Прерванная жизнь,40000000,48350205,1999-12-21,7.565,4178,7.3239,en,драма
172385,Рио 2,103000000,498781117,2014-03-19,6.522,3787,7.2745,en,"мультфильм, приключения, комедия, семейный"
804,Римские каникулы,1500000,12000000,1953-08-26,7.9,2284,8.3153,en,"мелодрама, комедия, драма"
6278,Власть огня,60000000,82150183,2002-07-09,6.211,2473,6.4879,en,"приключения, боевик, фэнтези"
11932,Невеста Чаки,25000000,50688658,1998-10-15,6.143,2125,8.2255,en,"ужасы, комедия"
460555,Операция в Красном море,70000000,579330426,2018-02-16,7.391,437,7.0497,zh,"боевик, триллер, военный, приключения"
11347,Логово белого червя,2500000,1189315,1988-09-21,5.9,308,4.479,en,"ужасы, комедия"
12244,Девять,30000000,48428063,2009-08-19,6.959,3922,7.0437,en,"боевик, приключения, мультфильм, фантастика, триллер"
2668,Сонная лощина,100000000,206071526,1999-11-19,7.192,7411,7.2547,en,"фэнтези, триллер, детектив, ужасы"
293670,Вопль,10951000,49851770,2016-05-12,7.372,2077,7.252,ko,"ужасы, детектив"
187017,Мачо и ботан 2,50000000,331333876,2014-06-05,6.83,8573,7.25,en,"криминал, комедия, боевик"
76203,12 лет рабства,20000000,187000000,2013-10-18,7.931,12046,7.2418,en,"драма, история"
3782,Жить,85000,55240,1952-10-09,8.298,1358,7.1837,ja,драма
194662,Бёрдмэн,18000000,103215094,2014-10-17,7.441,13630,7.1818,en,"драма, комедия"
10096,Из 13 в 30,37000000,96458118,2004-04-13,6.776,5570,7.1745,en,"комедия, фэнтези, мелодрама"
938614,Полночь с дьяволом,2000000,16765533,2024-03-19,7.105,2159,7.1743,en,ужасы
650,Ребята с улицы,6500000,57504069,1991-07-12,7.6,2279,7.1691,en,"криминал, драма"
11968,Добро пожаловать в рай!,50000000,46117696,2005-09-30,5.927,1660,7.1685,en,"боевик, триллер, приключения, криминал"
602223,Судная ночь навсегда,18000000,76994245,2021-06-30,6.9,2694,7.1658,en,"боевик, ужасы, триллер"
92060,Триллер,500000,76000000,1983-11-21,8.3,775,7.1651,en,"ужасы, музыка, триллер"
314365,В центре внимания,20000000,98690254,2015-11-06,7.813,8829,7.1643,en,"драма, история"
9562,В ловушке времени,80000000,43935763,2003-11-26,5.736,1178,7.1619,en,"боевик, приключения, фантастика"
644,Искусственный разум,100000000,235926552,2001-06-29,7.063,6706,7.145,en,"драма, фантастика, приключения"
431693,Камуфляж и шпионаж,100000000,171616764,2019-12-04,7.552,2999,7.1427,en,"мультфильм, боевик, приключения, комедия, семейный"
724495,Королева-воин,50000000,97562514,2022-09-16,7.581,2383,7.1424,en,"боевик, драма, история, военный"
338766,Любой ценой,12000000,37600000,2016-08-11,7.302,4894,7.1424,en,"вестерн, криминал, драма"
385128,Форсаж 9,200000000,726229501,2021-05-19,6.994,7750,7.1374,en,"боевик, приключения, криминал"
8922,Джиперс Криперс,10000000,59217789,2001-07-01,6.485,3323,7.129,en,ужасы
360814,Дангал,10400000,311000000,2016-12-21,7.871,1170,7.1211,hi,"драма, семейный, комедия"
613504,После. Глава 2,14000000,47990414,2020-09-02,7.15,5474,7.121,en,"драма, мелодрама"
41446,Крик 4,40000000,97231420,2011-04-13,6.483,4213,7.1204,en,"ужасы, детектив"
1581,Отпуск по обмену,85000000,205233866,2006-12-05,7.102,5663,7.1928,en,"комедия, мелодрама"
7555,Рэмбо IV,50000000,113200000,2008-01-24,6.7,4301,7.0637,en,"боевик, триллер, военный"
3536,Ю-571,62000000,127700000,2000-04-20,6.536,1372,5.4123,en,"военный, боевик, приключения"
1371,Рокки 3,17000000,125052898,1982-05-28,6.902,4528,6.8287,en,драма
49021,Профессионал,66000000,57777106,2011-09-22,6.274,2337,6.1359,en,"боевик, приключения, триллер"
9325,Книга джунглей,4000000,378000000,1967-10-18,7.285,6698,7.6359,en,"семейный, мультфильм, приключения"
26390,Бруклинские полицейские,17000000,45700000,2010-03-04,6.305,1001,6.099,en,"криминал, драма, триллер"
2454,Хроники Нарнии: Принц Каспиан,225000000,419665568,2008-05-15,6.634,6817,7.628,en,"приключения, семейный, фэнтези"
2668,Сонная лощина,100000000,206071526,1999-11-19,7.192,7411,7.2547,en,"фэнтези, триллер, детектив, ужасы"
505026,Смерть на Ниле,90000000,137307235,2022-02-09,6.41,4216,7.0474,en,"детектив, криминал, триллер"
103663,Охота,3800000,18300000,2012-10-25,8.094,4797,7.2262,da,драма
3049,Эйс Вентура: Розыск домашних животных,15000000,107217396,1994-02-04,6.6,6427,6.5365,en,"комедия, криминал, детектив"
293670,Вопль,10951000,49851770,2016-05-12,7.372,2077,7.252,ko,"ужасы, детектив"
8963,Багровый прилив,53000000,157387195,1995-05-12,7.186,2004,5.718,en,"триллер, боевик, драма, военный"
10096,Из 13 в 30,37000000,96458118,2004-04-13,6.776,5570,7.1745,en,"комедия, фэнтези, мелодрама"
4944,После прочтения сжечь,37000000,163700000,2008-09-05,6.676,5273,6.0587,en,"комедия, драма"
4638,Типа крутые легавые,12000000,80600000,2007-02-14,7.566,8397,6.9233,en,"криминал, боевик, комедия"
36492,Познание плоти,5000000,28623900,1971-06-30,6.6,226,5.6678,en,"драма, мелодрама, комедия"
231,Сириана,50000000,93974620,2005-11-23,6.427,1500,5.9837,en,"драма, триллер"
9360,Анаконда,45000000,136885767,1997-04-11,5.281,2833,7.5836,en,"приключения, ужасы, триллер"
3489,88 минут,30000000,32593385,2007-02-14,5.791,1194,5.7855,en,"триллер, детектив"
1584,Школа рока,35000000,131098967,2003-10-03,7.087,6224,7.7204,en,"комедия, семейный, музыка"
897087,Телохранитель на фрилансе,40000000,9112817,2023-10-05,6.401,1175,6.3603,en,"боевик, комедия"
45269,Король говорит!,15000000,414211549,2010-11-26,7.734,9348,6.6737,en,"драма, история"
360814,Дангал,10400000,311000000,2016-12-21,7.871,1170,7.1211,hi,"драма, семейный, комедия"
1336770,വാഴ II,1079884,21181760,2026-04-02,7.393,14,6.8288,ml,"комедия, драма"
320288,Люди Икс: Тёмный Феникс,200000000,252442974,2019-06-05,5.968,7120,7.3405,en,"фантастика, боевик, приключения"
77950,Турбо,135000000,282570682,2013-07-11,6.275,3703,7.746,en,"мультфильм, семейный"
117,Неприкасаемые,25000000,76270454,1987-06-03,7.758,6208,6.6082,en,"криминал, история, триллер"
274855,Геошторм,120000000,221600160,2017-10-12,6.123,5216,6.9381,en,"боевик, фантастика, триллер"
644,Искусственный разум,100000000,235926552,2001-06-29,7.063,6706,7.145,en,"драма, фантастика, приключения"
1718892,PooBrain,2600,2600,2026-03-11,10.0,1,6.7927,en,документальный
12222,Хортон,85000000,298572799,2008-03-03,6.526,3575,7.1171,en,"мультфильм, комедия, семейный, приключения, фэнтези"
8834,Теория заговора,75000000,137000000,1997-08-08,6.63,1663,5.3831,en,"боевик, драма, детектив, триллер"
41154,Люди в чёрном 3,225000000,654213485,2012-05-23,6.546,11038,6.8969,en,"боевик, комедия, фантастика"
531309,"Гори, гори ясно",6000000,33224654,2019-05-09,6.155,3501,6.905,en,"ужасы, фантастика, драма"
341013,Взрывная блондинка,30000000,100014025,2017-07-26,6.437,6672,7.4769,en,"боевик, триллер"
1079091,Всё закончится на нас,55000000,351441044,2024-08-07,6.949,1976,7.0076,en,"драма, мелодрама"
1723126,Her Story,5,400000000,,10.0,1,7.0071,en,"триллер, фантастика"
1032823,Ловушка,30000000,83677281,2024-07-31,6.237,2888,6.996,en,"криминал, ужасы, триллер"
746,Последний император,23800000,44000000,1987-10-04,7.585,1932,6.995,en,"драма, история"
5689,Голубая лагуна,4500000,58853106,1980-07-05,6.141,2035,6.9883,en,"приключения, драма, мелодрама"
4233,Крик 2,24000000,172363301,1997-12-12,6.518,4780,6.9882,en,"ужасы, детектив"
228967,Интервью,44000000,12342632,2014-12-25,6.186,6270,6.988,en,"боевик, комедия"
1620,Хитмэн,24000000,101276318,2007-11-21,6.165,3686,6.9846,en,"боевик, триллер, драма"
1267,В гости к Робинсонам,150000000,169332978,2007-03-23,6.944,3165,6.9803,en,"мультфильм, комедия, семейный, фантастика, приключения"
9012,Чудаки,5000000,64282312,2002-10-25,6.328,1762,6.8108,en,"боевик, комедия, документальный"
938,На несколько долларов больше,600000,15000000,1965-12-18,8.024,4511,7.2815,it,вестерн
9336,Полицейская академия,4500000,81198894,1984-03-22,6.716,3017,6.9448,en,"комедия, криминал"
13971,Оторва,20000000,22000000,2008-08-15,6.699,1925,8.4971,en,"комедия, драма, мелодрама"
9289,Самый длинный день,10000000,50100000,1962-09-25,7.6,1029,6.6699,en,"военный, боевик, драма"
225886,Домашнее видео,40000000,126069509,2014-07-17,5.405,4235,7.0816,en,комедия
138103,Неудержимые 3,95000000,214657577,2014-08-07,6.203,5374,7.7618,en,"боевик, приключения, триллер"
512195,Красное уведомление,160000000,178143,2021-11-04,6.733,6481,7.8031,en,"боевик, комедия, криминал"
509,Ноттинг Хилл,42000000,363889678,1999-05-21,7.269,6752,8.2098,en,"мелодрама, комедия"
11013,Секретарша,4000000,9300000,2002-09-20,6.798,1937,7.022,en,"мелодрама, драма, комедия"
8922,Джиперс Криперс,10000000,59217789,2001-07-01,6.485,3323,7.129,en,ужасы
320,Бессонница,46000000,113714830,2002-05-24,7.0,5342,6.6789,en,"триллер, криминал, драма"
50359,Бунт ушастых,63000000,183953723,2011-03-30,5.8,1397,7.7171,en,"мультфильм, комедия, семейный"
38321,Пастырь,60000000,84154026,2011-05-05,5.888,2555,6.8309,en,"боевик, фэнтези, ужасы"
480105,Синяя бездна 2,12000000,47582563,2019-08-15,5.712,1534,5.8245,en,"ужасы, триллер"
396422,Проклятие Аннабель: Зарождение зла,15000000,306592201,2017-08-03,6.61,6016,6.3536,en,ужасы
228165,Губка Боб в 3D,74000000,325186032,2015-01-28,6.105,2553,6.7588,en,"приключения, мультфильм, комедия, семейный, фэнтези"
10137,Стюарт Литтл,133000000,300135367,1999-12-17,6.079,4681,7.3386,en,"семейный, фэнтези, комедия, приключения"
10228,Покемон: Фильм первый,30000000,163644940,1998-07-18,6.959,1592,6.9077,ja,"мультфильм, семейный, приключения, фэнтези, боевик"
2043,И пришёл паук,60000000,105200000,2001-04-06,6.352,2071,5.634,en,"криминал, детектив, триллер, боевик"
12103,Не говори ни слова,50000000,100020092,2001-09-28,6.271,1081,5.8275,en,"триллер, детектив, криминал"
13207,Пятница 13-е,19000000,91509154,2009-02-11,5.772,2880,6.9166,en,"ужасы, триллер"
70160,Голодные игры,75000000,694000000,2012-03-12,7.224,23390,6.9212,en,"фантастика, приключения, боевик, триллер"
10545,Горбун из Нотр Дама,100000000,325300000,1996-06-21,7.134,5388,6.4519,en,"драма, мультфильм, семейный"
315011,Годзилла: Возрождение,15000000,78053145,2016-07-29,7.237,1591,6.4265,ja,"боевик, фантастика, ужасы"
9007,Между небом и землёй,58000000,102900000,2005-09-16,7.0,2589,6.9226,en,"комедия, мелодрама, фэнтези"
132232,Мама,15000000,146428180,2013-01-17,6.295,4442,5.8773,en,ужасы
899112,Жестокая Ночь,20000000,75734910,2022-11-30,7.221,2573,5.476,en,"боевик, комедия, фэнтези, триллер"
292431,Любовь,3000000,249083,2015-07-15,6.454,2679,7.2372,fr,"драма, мелодрама"
840,Близкие контакты третьей степени,20000000,306889114,1977-12-14,7.352,4699,6.5942,en,"фантастика, драма"
9759,Сотовый,25000000,57678321,2004-09-06,6.405,2115,5.8832,en,"боевик, триллер, драма, криминал"
41216,Легенды ночных стражей,80000000,140073390,2010-07-10,6.834,2497,6.5922,en,"мультфильм, приключения, семейный, фэнтези"
1462229,飞驰人生3,80000000,656459523,2026-02-17,7.154,39,8.8311,zh,"драма, комедия"
947,Лоуренс Аравийский,15000000,70000000,1962-12-11,7.996,3458,6.3751,en,"приключения, история, военный"
2649,Игра,50000000,109423648,1997-09-12,7.575,7397,8.1302,en,"драма, триллер, детектив"
8920,Гарфилд,50000000,200800000,2004-06-10,5.732,4263,7.0622,en,"комедия, семейный"
1456349,Простая случайность,6000000,9602793,2025-10-01,7.151,600,7.0251,fr,"драма, триллер, криминал, детектив"
4478,Непристойное предложение,38000000,266614059,1993-04-07,6.413,1630,6.1309,en,"мелодрама, драма"
8909,Особо опасен,75000000,342463063,2008-06-19,6.532,7636,6.3194,en,"боевик, триллер, криминал"
2924,Обратная тяга,75000000,152368585,1991-05-24,6.7,1582,5.8926,en,"драма, триллер, боевик, криминал"
63,12 обезьян,29000000,168841459,1995-12-29,7.61,9179,6.9198,en,"фантастика, триллер, детектив"
257211,Стажёр,35000000,194564672,2015-09-23,7.231,7363,6.927,en,комедия
1012201,Волейбол!! Битва на мусорной свалке,5000000,100255784,2024-02-16,7.761,255,6.9082,ja,"мультфильм, комедия"
4564,Секс в большом городе,65000000,418800000,2008-05-12,6.548,2276,6.7738,en,"комедия, драма, мелодрама"
10386,Стальной гигант,50000000,23300000,1999-08-06,7.96,6224,7.3035,en,"мультфильм, драма, семейный, фантастика"
9331,Прямая и явная угроза,62000000,215887717,1994-08-03,6.646,1696,6.1736,en,"боевик, драма, триллер"
9453,Калигула,17500000,23400000,1979-08-14,5.992,991,7.4066,it,"драма, история"
2907,Семейка Аддамс,30000000,191502426,1991-11-22,7.072,5076,6.6892,en,"комедия, фэнтези"
1675491,Phone Call,1,1,2026-04-17,10.0,1,7.954,en,"ужасы, триллер"
50839,Предел риска,3500000,19504039,2011-09-28,6.864,2107,6.8284,en,"триллер, драма"
7446,Солдаты неудачи,92000000,195702811,2008-08-09,6.72,7020,6.8277,en,"боевик, комедия, военный"
2770,Американский пирог 2,30000000,287553595,2001-08-10,6.26,5347,6.8262,en,"комедия, мелодрама"
350312,Бахубали: Рождение легенды,31000000,280700000,2017-04-27,7.5,864,6.8247,te,"боевик, приключения, фэнтези"
109424,Капитан Филлипс,55000000,218791811,2013-10-10,7.541,7537,6.8171,en,"боевик, драма, триллер"
1111873,Эбигейл,28000000,43015969,2024-04-16,6.666,2112,6.816,en,"ужасы, триллер"
76726,Хроника,15000000,145000000,2012-02-01,6.857,5766,6.816,en,"фантастика, драма, триллер"
9012,Чудаки,5000000,64282312,2002-10-25,6.328,1762,6.8108,en,"боевик, комедия, документальный"
1079485,Винни-Пух: Кровь и мёд 2,415000,7582541,2024-03-26,5.771,481,6.8037,en,"ужасы, триллер"
1087822,Хеллбой: Проклятие Горбуна,20000000,2014050,2024-08-29,5.2,568,6.8036,en,"фэнтези, ужасы, боевик"
2100,Последний замок,72000000,27642707,2001-10-19,7.177,1441,6.7964,en,"боевик, драма, триллер"
1493,Мисс Конгениальность,45000000,212000000,2000-12-22,6.529,4252,6.7955,en,"комедия, криминал, боевик"
8204,Спайдервик: Хроники,90000000,164200000,2008-02-14,6.708,2882,6.795,en,"семейный, приключения, фэнтези, драма"
1718892,PooBrain,2600,2600,2026-03-11,10.0,1,6.7927,en,документальный
9086,Молодые стрелки 2,20000000,59000000,1990-08-01,6.5,606,6.7892,en,"вестерн, приключения"
395,Чужой против Хищника,70000000,177427090,2004-08-12,6.0,5004,6.7891,en,"приключения, фантастика, боевик, ужасы"
379686,Космический Джем: Новое Поколение,150000000,163692228,2021-07-08,6.641,4241,6.7865,en,"семейный, комедия, приключения, мультфильм, фантастика"
11286,Гонки «Пушечное ядро»,18000000,72179579,1981-06-19,6.169,704,6.7856,en,"боевик, комедия, семейный"
